TortoiseID,EncounterDate,Fieldworker1,Fieldworker2,Fieldworker3,SWC,NewGrowth,ForelegDirt,GeneticsSample,ToxicologySample,ToxDuplicateSample,ToxWholeBloodSample,ErodedNarisLeft,ErodedNarisLeftValue,ErodedNarisRight,ErodedNarisRightValue,OcclusionNarisLeft,OcclusionNarisLeftValue,OcclusionNarisRight,OcclusionNarisRightValue,EdemaEyeLeft,PalpebraeUpperEyeLeft,PalpebraeLowerEyeLeft,PeriocularUpperEyeLeft,PeriocularLowerEyeLeft,EdemaEyeRight,PalpebraeUpperEyeRight,PalpebraeLowerEyeRight,PeriocularUpperEyeRight,PeriocularLowerEyeRight,DischargeEyeLeft,DischargeEyeRight,BulgingEyeLeft,BulgingEyeRight,SunkenEyeLeft,SunkenEyeRight,GlobeEyeLeft,GlobeEyeRight,NaresEyesComments,TraumaHeadDistribution,TraumaHeadSeverity,TraumaHeadChronicity,TraumaGularDistribution,TraumaGularSeverity,TraumaGularChronicity,TraumaPlastronDistribution,TraumaPlastronSeverity,TraumaPlastronChronicity,TraumaCarapaceDistribution,TraumaCarapaceSeverity,TraumaCarapaceChronicity,TraumaLimbsDistribution,TraumaLimbsSeverity,TraumaLimbsChronicity,SkinDamage,SkinDamageDescribe,ScuteBoneReplacement,TraumaComments,LaminaePeeling,LaminaePeelingDescribe,Pitting,PittingDescribe,FungalAreas,FungalAreasDescribe,DiseaseHeadDistribution,DiseaseHeadSeverity,DiseaseHeadChronicity,DiseaseGularDistribution,DiseaseGularSeverity,DiseaseGularChronicity,DiseasePlastronDistribution,DiseasePlastronSeverity,DiseasePlastronChronicity,DiseaseCarapaceDistribution,DiseaseCarapaceSeverity,DiseaseCarapaceChronicity,DiseaseLimbsDistribution,DiseaseLimbsSeverity,DiseaseLimbsChronicity,DiseaseComments,DataMigrated,DataProofed,TortoiseType,TortoiseStatus
BS08,5/13/2015,Brian Cohn,Jeff Valentine,,5,Fine Line,No,,Y,N,Y,No,1,No,1,None,1,None,1,Yes,1,1,2,1,Yes,1,1,2,1,None,None,No,No,No,No,Inflamed Sclera,Clear-Bright,Pink-white inflammation; see photo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,Yes,"RM5, V2, LC2-yellow peeling + humorals",No,,No,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS08,9/15/2015,Cynthia Furman,Jay Meyers,,6,None,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,1,1,2,1,Yes,2,1,2,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,Slightly sunken eyes.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,Yes,"V2, rm4-6",No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS08,5/18/2016,Chandra Llewellyn,Jeff Valentine,,7,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,2,2,2,3,2,2,1,1,1,,1,0,Translocatee (2011 Short),Tracked
BS08,9/19/2016,Jacquelyn Smith,Jay Meyers,,6,None,No,,,,,No,1,Yes,2,Partial,2,Partial,2,Yes,1,1,2,1,Yes,1,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,Yes,"V2,lc2-3",No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Peeling on v2, lc2-3",0,0,Translocatee (2011 Short),Tracked
BS09,5/17/2011,Bruce Weise,Leslie Backus,Erin Zylstra,,None,No,,,,,,,,,None,1,None,1,Yes,2,1,2,1,Yes,3,2,2,1,Dry Crust; None,Dry Crust; None,No,No,No,No,"Mucous Present, Clear-Bright",Clear-Bright,"Eyes: Glaucid lower palpebra, dirt is mixed with mucus; left conjunctiva concealed by mucus",1,1,1,1,1,1,2,2,2,2,2,2,3,3,2,Yes,moderate scarring,Yes,"Plastron: chip; Carapace: Chips and chip with bone scute replacement; Limbs: both forelimbs, damaged scales, old trauma",No,,No,,No,,1,1,1,1,1,1,3,2,2,4,2,2,1,1,1,"Plastron: yellowish flaking of laminae edges
; Carapace: yellowish flaking of laminae edges;",0,0,Translocatee (2012 Short),Tracked
BS09,10/8/2011,Cynthia Furman,Bryan Reiley,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,Dry Crust; None,Dry Crust; None,No,No,No,No,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes:,1,1,1,1,1,1,2,2,2,2,2,2,3,3,2,No,,Yes,"Head: ; Gular: ; Plastron: Diagram indicates trauma on R humeral; Carapace: Diagram indicates chips to RM1-2; BSR RM1/2, LM3/4,LM5.; Limbs: Diagram indicates trauma to R/L forelimbs",No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,"Head: ; Gular: ; Plastron: ; Carapace: Edges of laminae lifting, yellow (all scutes not worn smooth); Limbs:",0,0,Translocatee (2012 Short),Tracked
BS09,5/14/2012,Laura Pavliscak,Wayne Ball,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,2,2,1,Yes,3,2,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2012 Short),Tracked
BS09,10/7/2012,Max Havelka,Amanda Scheib,,6,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,1,2,1,Yes,3,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,Y,Old scarring.,Y,,No,,No,,No,,1,1,1,3,2,2,4,2,2,4,2,2,1,1,1,,1,1,Translocatee (2012 Short),Tracked
BS09,10/15/2012,Shannon DiRuzzo,Wayne Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Translocatee (2012 Short),Tracked
BS09,5/16/2013,John Hillman,Amanda Scheib,,6,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,1,2,2,Yes,3,1,2,1,None,Dry Crust,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,2,3,2,Y,Moderate scarring to skin above head,Y,,No,,No,,No,,1,1,1,2,2,2,3,2,2,4,2,2,1,1,1,,1,1,Translocatee (2012 Short),Tracked
BS09,9/25/2013,Jeff Valentine,Chandra Llewellyn,,7,None,No,Y,Y,,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,3,1,Dry Crust;Damp,Dry Crust;Damp,No,No,No,No,Clear-Bright,Clear-Bright,Dirt in eyes,1,1,1,1,1,1,2,2,2,2,2,2,3,3,2,Y,Old scarring,Y,,Yes,Old on carapace,No,,No,,1,1,1,1,1,1,2,2,2,3,2,2,1,1,1,,1,1,Translocatee (2012 Short),Tracked
BS09,10/15/2013,Chandra Llewellyn,Amanda Scheib,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Translocatee (2012 Short),Tracked
BS09,5/21/2014,Brian Cohn,John Hillman,,7,None,No,N,Y,Y,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,Dry Crust,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,Y,Mild scarring,Y,,No,,No,,No,,1,1,1,1,1,1,3,2,2,4,2,2,1,1,1,,1,1,Translocatee (2012 Short),Tracked
BS09,9/19/2014,Wayne Ball,TG Jackson,,7,None,No,N,Y,N,N,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,2,2,2,3,2,2,1,1,1,,1,1,Translocatee (2012 Short),Tracked
BS09,5/12/2015,Jeff Valentine,Brian Cohn,,7,None,No,,Y,N,Y,No,1,No,1,None,1,None,1,Yes,2,2,2,2,Yes,2,2,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,Y,Old healed scarring LM1-RM1,Y,,No,,No,,No,,1,1,1,1,1,1,4,2,2,4,2,2,1,1,1,,1,1,Translocatee (2012 Short),Tracked
BS09,9/15/2015,Cynthia Furman,Jay Meyers,,7,None,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,1,1,2,1,Yes,1,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,Y,Old healed scarring.,Y,,No,,No,,No,,1,1,1,1,1,1,3,2,2,4,2,2,2,2,3,,1,1,Translocatee (2012 Short),Tracked
BS09,5/18/2016,Chandra Llewellyn,Jeff Valentine,,7,None,No,,,,,No,1,No,1,Partial,2,None,1,No,1,1,1,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,L naris occlusion likely burrow dirt,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,Y,Old healed scarring below RM2-LM2,Y,,No,,No,,No,,1,1,1,1,1,1,2,2,2,4,2,2,1,1,1,,1,0,Translocatee (2012 Short),Tracked
BS09,9/22/2016,Laura Pavliscak,La Deana Jeane,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,2,2,1,Yes,3,1,2,1,None,None,Yes,Yes,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,Y,Subcarapacial scarring with recent trauma,Y,,No,,No,,No,,1,1,1,2,2,2,3,2,2,3,2,2,1,1,1,,0,0,Translocatee (2012 Short),Tracked
BS10,5/23/2011,Liz Smith,Nicole Stephens,,,None,No,,,,,,,,,Partial,2,Partial,2,Yes,3,3,2,2,Yes,3,3,2,2,Dry Crust; None,Dry Crust; None,No,No,No,No,Clear-Bright,Clear-Bright,Eyes: burrow dirt,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,Yes,Calloused area,No,Carapace: Healed trauma; Limbs: Missing scales on forelimbs,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,0,Resident,Tracked
BS10,5/17/2012,Kelly Herbinson,TG Jackson,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,2,2,1,1,Damp,Damp,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,2,2,2,3,2,2,4,2,2,4,2,2,2,2,2,Flaking yellowed lamina over entire carapace and plastron.,1,1,Resident,Tracked
BS10,9/25/2012,Wayne Ball,Jay Meyers,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,2,1,1,Yes,1,2,1,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,Y,Scar tissue present.,N,,Yes,Lots of missing laminae.,No,,No,,1,1,1,3,3,2,3,3,3,3,3,2,1,1,1,,1,1,Resident,Tracked
BS10,6/1/2013,Amanda Scheib,Shawn Lindey,,7,None,No,,,,,No,1,Yes,2,None,1,None,1,Yes,3,2,3,3,Yes,3,2,3,3,None,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,Y,Rm1 - rm2 moderate damage,N,,No,,No,,No,,1,1,1,4,2,2,3,2,2,4,2,2,3,2,2,,1,1,Resident,Tracked
BS10,9/28/2013,Brian Cohn,Craig Himmelwright,,7,None,No,Y,Y,,,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,2,2,1,1,Dry Crust,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,N,,Y,,No,,Yes,Seam of plastron-mild,No,,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,,1,1,Resident,Tracked
BS10,5/19/2014,Geo Keyes,Max Havelka,,7,None,No,N,Y,N,,No,1,No,1,None,1,Partial,3,Yes,3,1,1,1,Yes,2,1,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,Y,Old scaring under LM1-RM1.,N,,Yes,Generalized on carapace.,Yes,Along seams of abdominals and femorals.,No,,1,1,1,3,3,3,2,3,3,3,3,3,1,1,1,,1,1,Resident,Tracked
BS10,9/14/2014,Jacquelyn Smith,Imogen Daly,,7,None,No,N,Y,N,N,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,2,2,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Y,Healed,N,,No,,No,,No,,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,,1,1,Resident,Tracked
BS10,5/17/2015,Jeff Valentine,Brian Cohn,,7,None,No,,Y,N,N,No,1,No,1,Partial,2,None,1,Yes,2,2,1,2,Yes,2,2,1,2,Dry Crust,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,Y,Old healed scarring LM1-RM1,N,Plastron water stain possibly from inside of burrow,Yes,All carapacial scutes not worn smooth-yellow,Yes,Along plastron midseam,No,,1,1,1,1,1,1,4,4,3,4,3,3,1,1,1,,1,1,Resident,Tracked
BS10,9/28/2015,Jeff Valentine,Amanda Scheib,,7,None,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,2,1,1,2,Yes,2,1,1,2,None,None,No,Yes,Yes,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,Y,Old healed scarring along subcarapacial seam rm2 - lm2,N,,Yes,All carapace and plastron scutes,Yes,Along plastron midline seam,No,,2,2,2,4,3,2,4,3,2,4,3,2,3,2,3,,1,1,Resident,Tracked
BS10,5/27/2016,Brian Cohn,Cynthia Furman,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,2,2,1,2,Dry Crust,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Y,Heavily scarred rm2-lm2,N,,No,,No,,No,,1,1,1,1,1,1,4,2,2,4,2,2,1,1,1,,1,0,Resident,Tracked
BS10,9/22/2016,Jacquelyn Smith,Jay Meyers,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,2,3,Yes,2,1,2,3,None,None,Yes,Yes,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,Y,Fresh subcarapacial damage,N,Damaged scales-healed on left forelimb,Yes,All carapacial scutes,Yes,Midline abdominal,No,,1,1,1,1,1,1,3,2,2,3,2,2,1,1,1,All scutes sunken due to age. Generalized yellowish flaking. Generalized peeling of all carapacial scutes. Pitting on midline in abdominals,0,0,Resident,Tracked
BS100,5/16/2011,Craig Himmelwright,Cynthia Furman,,,None,No,,,,,,,,,None,1,None,1,No,1,1,1,1,No,1,1,1,1,Dry Crust; None,Dry Crust; Damp,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,calloused RM2 to LM2,No,,No,,No,,No,,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,,0,0,Translocatee (2011 Short),Tracked
BS100,10/9/2011,Kelly Herbinson,Shawn Lindey,,6,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,Yes,2,1,1,1,None,None,No,No,No,No,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes: Dirt/sand in eye- L eye in fornix area,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,No,,Yes,Head: ; Gular: ; Plastron: ; Carapace: Diagram indicates trauma to RC3 tooth drag w/ BSR; Limbs:,Yes,,No,,No,,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,Head: ; Gular: ; Plastron: Diagram indicates whitish flaking lower humerals to femorals; Carapace: Scute laminae peeling/missing on center of costal & vertebral scutes; Limbs:,0,0,Translocatee (2011 Short),Tracked
BS100,5/18/2012,Kelly Herbinson,TG Jackson,,5,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,Dry Crust,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,Y,"Old, healed trauma missing scales",Y,,Yes,Peeling lamina uniform across carapace,No,,No,,1,1,1,1,1,1,3,2,2,3,2,2,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS100,9/25/2012,Wayne Ball,Jay Meyers,,6,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,1,2,1,Yes,1,1,2,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,Y,Scar tissue present.,Y,,Yes,On carapace.,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS100,5/22/2013,Geo Keyes,John Hillman,,7,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,Yes,2,1,1,1,None,Damp,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,Y,Mild scarring to skin above head.,Y,,Yes,Associated with age,Yes,R Abdominal,No,,1,1,1,1,1,1,2,2,3,2,2,2,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS100,9/26/2013,Shawn Lindey,Jacquelyn Smith,,6,None,No,Y,N,,,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,1,2,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,Y,Old healed scarring,Y,,Yes,On costals and vertebrals,No,,No,,1,1,1,1,1,1,3,3,3,4,2,2,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS100,5/18/2014,Geo Keyes,Max Havelka,,7,None,No,N,N,N,,No,1,No,1,Partial,2,None,1,Yes,2,1,2,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,Y,Recent trauma to subcarapacial area.,Y,,Yes,Mild peeling generalized on carapace.,No,,No,,1,1,1,1,1,1,2,2,3,3,2,2,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS100,9/14/2014,Jacquelyn Smith,Imogen Daly,,7,None,No,N,N,N,N,Yes,2,No,1,None,1,None,1,Yes,2,2,1,1,Yes,2,2,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,Y,Healed,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS100,5/16/2015,Jeff Valentine,Brian Cohn,,7,None,No,,Y,N,N,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,Y,Old healed scarring RM1-LM1,Y,,No,,No,,No,,1,1,1,1,1,1,3,2,3,4,2,2,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS100,9/12/2015,Cynthia Furman,Jay Meyers,,7,None,No,,N,N,N,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,Y,Fresh subcarapacial skin damage,Y,,No,,No,,No,,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS100,5/23/2016,Amanda Scheib,Jeff Valentine,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,1,2,1,Yes,1,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,Y,Scarring from LM1-RM1,Y,,No,,No,,No,,1,1,1,1,1,1,2,2,3,3,2,2,1,1,1,,1,0,Translocatee (2011 Short),Tracked
BS100,9/21/2016,Jacquelyn Smith,Jay Meyers,,6,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,1,2,1,Yes,2,1,1,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,Slightly sunken eyes,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,Y,Old scarring,Y,Chip on L-femoral. Bone scute replacement on RC4,Yes,"All costal, vertebral and bridge marginal scutes",No,,No,,1,1,1,1,1,1,2,2,2,3,2,2,1,1,1,Diagram shows an example of peeling found on most vertebral and costal scutes. Generalized yellowish flaking on all carapace scutes,0,0,Translocatee (2011 Short),Tracked
BS101,5/16/2011,Jenny Weidensee,Chandra Llewellyn,,,,No,,,,,,,,,None,1,None,1,No,1,1,1,1,Yes,2,1,1,1,Dry Crust; Damp,Dry Crust; Damp,No,No,No,Yes,Cloudy,Cloudy,Eyes: both eyes moist around perioculars upon first approach to tortoise,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,mild scarring from under RM1 - LM1.,No,,Yes,,Yes,,No,,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,"Head: There is a sunken area posterior to the eyes on the dorsal surface of head. Extends to both lateral sides of head.; Plastron: white, powdery flaky laminae edges, sign of cutaneous dyskeratosis, active. Most apparent at medial seam between abdominals",0,0,Resident,Tracked
BS101,10/8/2011,Kelly Herbinson,Shawn Lindey,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,2,1,1,Yes,1,2,1,1,Dry Crust; None,Dry Crust; None,No,No,No,No,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes: Dirt/sand in eye- R eye several grains of sand in fornix area,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No,,No,Head: ; Gular: ; Plastron: ; Carapace: ; Limbs:,No,,No,,No,,1,1,1,2,2,2,4,4,3,4,3,2,2,2,2,"Head: ; Gular: Whitish flaking; Plastron: Whitish flaking; Carapace: Whitish flaking, generalized all over carapace; Limbs:",0,0,Resident,Tracked
BS101,5/18/2012,Kelly Herbinson,TG Jackson,,7,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,Yes,2,1,1,1,Dry Crust,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,2,2,2,4,2,2,1,1,1,,1,1,Resident,Tracked
BS101,10/5/2012,Max Havelka,Kelly Herbinson,,7,None,No,,,,,Yes,2,Yes,2,None,1,None,1,Yes,2,1,2,1,Yes,3,1,3,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,Y,Old combat scars,Y,,No,,No,,No,,2,2,2,1,1,1,3,4,3,4,4,2,2,3,2,,1,1,Resident,Tracked
BS101,5/17/2013,John Hillman,Jeff Valentine,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,2,1,1,Yes,2,2,1,1,Damp,Damp,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,3,2,3,1,1,1,1,1,1,,1,1,Resident,Tracked
BS101,9/26/2013,Jeff Valentine,Chandra Llewellyn,,7,None,Yes,Y,Y,,,No,1,No,1,None,1,None,1,Yes,1,3,1,1,Yes,1,2,2,2,Damp,Damp,No,No,No,No,Clear-Bright,Clear-Bright,Plant resin and dirt on face,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,Y,Old scarring,Y,,Yes,Old peeling on carapace,No,,No,,1,1,1,2,2,2,2,3,3,4,3,2,1,1,1,,1,1,Resident,Tracked
BS101,5/21/2014,Jeff Valentine,Jay Meyers,,7,None,No,N,Y,Y,,No,1,No,1,None,1,None,1,Yes,1,1,2,2,Yes,1,1,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,Y,Old scarring subcarapacial region.,Y,,No,,No,,No,,1,1,1,1,1,1,3,2,3,3,2,2,1,1,1,,1,1,Resident,Tracked
BS101,9/13/2014,Cynthia Furman,TG Jackson,,7,None,No,N,Y,N,N,No,1,No,1,None,1,None,1,Yes,2,1,2,1,No,1,1,1,1,None,Damp,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,2,2,2,3,3,3,3,2,2,1,1,1,,1,1,Resident,Tracked
BS01,5/16/2011,Bruce Weise,Leslie Backus,,4,None,No,,,,,,,,,None,1,None,1,Yes,2,1,2,1,No,1,1,1,1,Dry Crust; Unknown,Dry Crust; Unknown,No,No,No,No,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes: R eye- 1mm dirt at fornix. L eye- sand.,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,No,,No,"Head: ; Gular: ; Plastron: ; Carapace: ; Limbs: Forelimbs: R, 6 damaged scales & L, 2 damaged scales",No,,No,,No,,1,1,1,1,1,1,2,2,3,2,2,3,3,2,3,"Head: ; Gular: ; Plastron: Lpectoral whitish flaking/ cutaneous dyskeratosis; Carapace: V1, LC2, RC1-3 whitish flaking/ cutaneous dyskeratosis (near seams). Congenital deformation LC1-4, RC1-4, V3; Limbs: R/L forelimbs- whitish flaking/ cutaneous dyskerat",0,0,Translocatee (2012 Long),Tracked
BS01,5/22/2012,Amanda Scheib,Jeff Valentine,,4,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,N,,N,"5 scales, healed trauma on R forelimb.",No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2012 Long),Tracked
BS01,5/31/2012,Kelly Herbinson,Wayne Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Translocatee (2012 Long),Tracked
BS01,9/22/2012,Laura Pavliscak,Shannon DiRuzzo,,4,Fine Line,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,2,3,1,1,Damp,None,No,No,Yes,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,V1-V4 with significantly pyramiding growth,1,1,Translocatee (2012 Long),Tracked
BS01,5/15/2013,Shannon DiRuzzo,Craig Himmelwright,,4,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2012 Long),Tracked
